,City of Folsom,City of Redding,City of Roseville,City of West Sacramento,Yuba City,El Dorado Irrigation District,Napa County Flood Control & Water Conservation District,Placer County Water Agency,Sacramento County Water Agency,San Juan Water District,Shasta Contractors,Solano County Water Agency,City of Avenal,City of Coalinga,City of Fresno,City of Huron,City of Lindsay,City of Orange Cove,City of Tracy,Kern County Water Agency,Other Friant-Kern M&I Contractors,Stockton-East Water District,"Alameda County Flood Control and Water Conservation District, Zone 7",Alameda County Water District,Contra Costa Water District,East Bay Municipal Utilities District,"San Benito County Water District, Zone 6",Santa Clara Valley Water District,San Luis Obispo County Flood Control & Water Conservation District,Santa Barbara County Flood Control & Water Conservation District,Antelope Valley-East Kern Water Agency,Santa Clarita Valley Water Agency,Coachella Valley Water District,Crestline-Lake Arrowhead Water Agency,Desert Water Agency,Metropolitan Water District of Southern California,Mojave Water Agency,Palmdale Water District & Littlerock Creek Irrigation District,San Bernardino Valley Municipal Water District,San Gabriel Valley Municipal Water District,San Gorgonio Pass Water Agency,Ventura County Watershed Protection District
2002,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580876,28583.217941610335,0.0,38526.79187840037,50864.608982481106,0.0,22866.01671539429,2850.3232867259117,8279.510499537173,0.0,2443.134245765067,2154.6598412869566,1206.6095111206955,13951.308024660588,77427.12010425236,2521.813878242254,0.0,42050.7480147544,19581.1483026338,0.0,215608.21391177614,6773.715679108185,153575.38368513918,10848.915255789612,25514.541714817464,72391.64731375531,36963.692572839995,70194.57266120221,2632.9075120021407,28286.072401905356,1058385.3783182306,38287.651243668544,11454.773359478222,56273.58003751885,16582.824702113976,9265.051274481219,9572.079065564201
2003,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37064.72442994121,0.0,38526.79187840037,50864.608982481106,0.0,42600.749605941586,3069.4557345762632,8916.038086150098,0.0,2630.9620582082257,2654.3123142113845,1486.4148959583754,15243.55584511382,49586.68633758459,3106.6071325530047,0.0,26406.044712359497,12833.771664855396,0.0,218331.7295763742,7302.629831757338,141527.63806999646,7326.977328686915,16608.26834580069,48314.85519452638,28935.409834611975,47293.313540953575,1787.774371704481,18731.854036129254,669843.5742133497,29208.146780027146,8040.299026643747,36112.888457445355,10614.24212996473,5977.2108158693,6137.211885643866
2004,20840.764290078623,17723.856033604883,40843.459166025335,14947.155299810458,14647.079232576863,8760.524611618463,37367.19288935788,0.0,38465.64615393281,50799.29206757945,0.0,44466.708735914086,3164.6870352403766,9192.662340460141,0.0,2712.5888873488943,2265.775922326355,1268.8345165027588,15781.708989472605,80372.81760838912,2651.8641394907663,0.0,45226.47796165045,21591.292606513427,0.0,217887.954968525,7529.529427836212,167393.3476981398,12336.019748666471,26691.039425310744,78479.53828166041,39917.90694294085,76665.10639437272,2914.98623030037,31201.70318021668,1110699.2992452772,42286.809937935366,12263.375998109983,59463.199382456274,17210.913722540958,9851.362724882769,9937.287779656885
2005,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37645.82438481167,0.0,38526.79187840037,50864.608982481106,0.0,44800.806728743286,3429.0967476911655,9960.709600436243,0.0,2939.225783735285,2608.2572005772677,1460.6240323232698,18975.143396535826,107378.07506040922,3052.704227555634,0.0,58890.45199127479,30023.600017709497,0.0,218331.7295763742,8158.640749101485,184769.656384635,15576.96643772355,28747.036487721685,78539.15550290929,38829.4016624466,65056.5256827878,3246.263309802436,26215.897689850535,1438334.678278064,55952.094601971585,21474.31123393055,77558.43276916827,23001.460852030672,11363.296287739782,13423.810270986845
2006,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14678.906168975658,8767.079565580876,37821.86859901184,0.0,38526.79187840037,50864.608982481106,0.0,46461.7549210574,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2672.53106460322,1496.6173961778031,19921.73233697553,134250.41825278528,3127.930358011609,0.0,77636.71591886379,42035.05228347853,0.0,218331.72957637423,8223.697026753394,223568.95406810922,23612.290089434315,41746.73228867508,159567.09582593036,73815.96640221316,140418.91277979157,5271.3665824288355,56375.66318236977,2035356.4991148126,82501.93415243545,24958.511584468444,104789.59749554194,34172.25404263325,16502.94541896045,16781.209769614634
2007,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580856,34351.406408582065,0.0,38526.79187840037,50864.608982481106,0.0,44376.45745001059,3461.184857967311,10053.91792076219,0.0,2966.7298782576954,1951.3423818037788,1092.751733810116,17786.084757017456,78217.33311505443,2283.851123663143,0.0,55975.51731607249,31169.960487456894,0.0,208519.27465226292,8223.697026753394,194611.08173306653,21804.08892107031,36454.6311809897,136343.41594789387,83591.91217346996,139610.74610146717,5466.125213499465,56259.55219576988,1252465.4400933718,77784.96550617577,11289.731877802662,66455.5901606984,16757.102873892534,13474.971578933402,9674.377378847745
2008,20840.764290078623,17362.84472933162,40843.459166025335,14947.155299810458,14647.079232576865,8760.524611618503,29408.29638904123,0.0,34070.56167405096,50799.29206757947,0.0,40162.77270652053,2687.841409240441,7807.539331603186,0.0,2303.864065063235,1990.2033660793227,1114.5138850044207,11610.458996554118,25123.53056052323,2329.3340196592394,0.0,15056.331624060118,7442.957084727679,0.0,188709.7493129247,6359.596310991242,112399.25797504856,4426.522580378317,9271.143687972506,28243.18365468905,16980.747459673104,28409.87308043147,1051.7677854169422,11457.414008809721,375083.90928619733,17300.864043101952,4576.538492362428,20575.726748244586,5372.354471050271,3440.777595914036,3112.2831369436644
2009,20885.57282984197,17319.582826032194,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580874,24519.809770287186,0.0,33412.81237135132,50864.608982481106,0.0,22801.766734312405,2465.2282907911926,7160.90122563156,0.0,2113.052820678165,2640.6283243636735,1478.7518616436569,9325.38963325945,40430.54388289173,3090.5913908352436,0.0,23322.749911620762,11906.5763316809,0.0,212782.20423288873,5820.224528278049,114199.557400428,7085.147228207352,13685.782987254275,42598.5113472859,24815.435367022426,41541.11116830304,1658.0869270216178,16755.885032240043,564368.5153529004,26314.283718167597,6965.542393861966,30553.22633200354,8646.189763351143,5140.642004602005,5008.863570767331
2010,20885.57282984197,17716.52366475107,40903.87150335385,14972.17907673069,14678.906168976853,8767.079565580874,31287.92716584221,0.0,38080.781156471305,50864.608982481106,0.0,22866.016715394282,2760.8469572581907,8019.603066321411,0.0,2366.440249078449,2664.728547846432,1492.2479867940017,13248.489163043218,74657.05098824846,3118.7982923994637,0.0,41356.68894184114,19521.55204180192,0.0,218331.7295763742,6572.784558233581,148824.75051874822,10846.589574153752,24586.859933320793,70646.22637455707,35669.24134990055,67708.55141226888,2620.655145384905,27283.154934935872,1029656.0100855184,37575.1892236578,11182.014468524036,54567.537874909896,15996.078373453214,9009.086209021572,9233.585432933382
2011,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580876,37240.64525129259,0.0,38526.79187840071,50864.608982481106,0.0,44261.69779825569,3385.43768101016,9833.890406743798,0.0,2901.8037265801368,2603.623444706191,1458.029129035467,19392.67900136756,134427.49062205464,3047.2808796841264,0.0,69159.42968366753,34556.563322642716,0.0,218331.7295763742,8070.125234142045,230177.57308448086,16381.234663720385,42384.259506857685,105208.78704951282,38887.546261118245,88878.79551820675,3265.5151631371714,35745.1911960658,2029070.2890838373,56419.57881956276,25671.6383392182,93741.9576317535,34319.66578028216,13430.545124218417,16830.165220788258
2012,20840.764290078623,17700.44887377475,40843.459166025335,14947.15529981046,14647.079232576925,8760.524611618503,34075.39900563665,0.0,38169.35936390047,50799.29206757947,0.0,44113.06791375265,3384.5106718050324,9831.19766571938,0.0,2901.0091472614563,2120.249208232037,1187.3395566099405,17545.275681353993,69922.40299275095,2481.539673314776,0.0,52275.557351962765,30674.129629657167,0.0,215186.51900581486,7948.070875084235,184973.8203827523,21762.326183795856,33888.304518626486,131969.50113629806,83026.19406928518,135801.67773158292,5450.501625110794,54194.341642463754,1145912.9678978783,80796.52058543848,11268.14869613412,60938.765535038765,14974.154360368046,12645.78326184164,8655.870841450735
2013,19696.669941219403,17749.505984901254,39162.297522018984,14972.17907673069,14678.906168975662,7837.305524081132,33563.032962703626,0.0,37823.64642321739,50172.15294421054,0.0,40465.244787252,2872.870161514373,8345.003802494131,0.0,2462.460138440891,1537.6278306916347,861.0715851873155,14028.847638059617,61734.84691679893,1799.6396130414894,0.0,37034.35084748429,19866.949982376187,0.0,193674.9722463353,6799.417104544627,144459.20712213297,11923.710110210424,20752.8071904609,64481.84951116842,36581.60466249374,51718.9303600499,2607.5832023382704,17182.93896024474,848986.5321527731,39687.23818998427,10623.758936571128,44280.25035184002,13196.9665703089,7557.869753687222,667.6344459215495
2014,14220.12526241197,14492.75580241923,29500.04929236422,14972.17907673069,14678.906168975658,4233.946556738057,23615.243320343077,0.0,23845.890875316596,44961.79984032852,0.0,31512.273097149762,1852.456357569602,5380.944657702177,0.0,1587.8197350596588,800.8947899227281,448.50108235672775,5776.075931428949,6174.034048826676,937.3672621255611,0.0,3327.4045691571873,1634.7873897349439,0.0,186213.35317782615,4358.91850120762,67627.01851430147,971.8163009953516,2090.1910956183992,6270.6479651675445,3789.723841216691,6343.752335378699,231.50873908290455,2558.867933824433,83334.21486506144,3834.8019821462726,1026.1958919193062,4583.405095930711,1320.3199739814656,766.3099200286795,764.8805775075897
2015,13005.301406914381,14621.444326950033,28837.860965587155,16194.718959665344,14903.740080650145,3639.347425347122,11236.72931473632,0.0,23672.666708506822,45315.62885009361,0.0,12432.914854614113,1805.7660999504042,5245.3205760464125,0.0,1547.7995142432037,315.3232941187123,176.58104470647888,5335.002578038318,44646.55469300483,369.0543834365409,0.0,22265.286358783487,8667.325621638838,0.0,193142.81448882297,3979.048555370605,79057.5934645871,6425.991198886773,14042.629068790584,43182.24876438779,26002.15510606177,4107.868301728466,1713.6362034020565,4412.691424044552,522870.54078088194,23485.74635769303,6872.56525270552,27923.153901564525,11091.428733293154,5224.245905086474,0.0
